id,title,revenue,budget,year_movie,profit
14375,Romanzo criminale,"4,851,244","818,418",2005,"4,032,826"
343795,90 Minutes in Heaven,"4,842,699","5,000,000",2015,"-157,301"
19143,Diggstown,"4,836,637","17,000,000",1992,"-12,163,363"
91073,Late Autumn,"4,820,000","6,200,000",2010,"-1,380,000"
377213,Te3n,"4,817,642","5,069,632",2016,"-251,990"
195590,Collide,"4,811,525","21,500,000",2016,"-16,688,475"
250251,Lucky Island,"4,803,665","2,000,000",2013,"2,803,665"
51423,Beyond,"4,800,080","3,000,000",2010,"1,800,080"
34223,Vamp,"4,790,926","1,900,000",1986,"2,890,926"
430263,"Have Fun, Vasya!","4,781,454","707,503",2017,"4,073,951"
9685,Igby Goes Down,"4,777,465","9,000,000",2002,"-4,222,535"
17277,The Fall of the Roman Empire,"4,750,000","19,000,000",2064,"-14,250,000"
11031,This Is Spinal Tap,"4,736,202","2,500,000",1984,"2,236,202"
476,Drugstore Cowboy,"4,729,352","2,500,000",1989,"2,229,352"
16651,The Other Side of Heaven,"4,720,371","7,000,000",2001,"-2,279,629"
31947,King Kong Lives,"4,711,220","10,000,000",1986,"-5,288,780"
77469,Your Friends & Neighbors,"4,710,749","5,000,000",1998,"-289,251"
64264,Gloss,"4,684,165","2,500,000",2007,"2,184,165"
20763,Radio Flyer,"4,651,977","35,000,000",1992,"-30,348,023"
48838,London Boulevard,"4,644,108","25,000,000",2010,"-20,355,892"
139567,Fire with Fire,"4,636,169","20,000,000",2012,"-15,363,831"
210479,Locke,"4,635,300","2,000,000",2014,"2,635,300"
159479,"Ryaba, My Chicken","4,635,143","2,700,000",1994,"1,935,143"
43935,Dylan Dog: Dead of Night,"4,634,062","20,000,000",2011,"-15,365,938"
9809,Let's Go to Prison,"4,630,045","4,000,000",2006,"630,045"
56780,Atlas Shrugged Part I,"4,627,375","15,000,000",2011,"-10,372,625"
11962,Joe's Apartment,"4,619,014","13,000,000",1996,"-8,380,986"
6639,Love in the Time of Cholera,"4,607,608","45,000,000",2007,"-40,392,392"
25330,Dutch,"4,603,929","17,000,000",1991,"-12,396,071"
11023,Thirteen,"4,601,043","2,000,000",2003,"2,601,043"
11807,Jab We Met,"4,600,000","2,300,000",2007,"2,300,000"
351339,Anthropoid,"4,600,000","9,000,000",2016,"-4,400,000"
38560,Sunset,"4,594,452","16,000,000",1988,"-11,405,548"
102197,The Spy,"4,588,176","6,000,000",2012,"-1,411,824"
40688,Meet the Deedles,"4,562,146","24,000,000",1998,"-19,437,854"
320316,Italiano medio,"4,541,800","1,816,720",2015,"2,725,080"
10218,Swingers,"4,505,922","200,000",1996,"4,305,922"
3078,It Happened One Night,"4,500,000","325,000",2034,"4,175,000"
11462,Suspicion,"4,500,000","1,103,000",2041,"3,397,000"
2769,An American in Paris,"4,500,000","2,723,903",2051,"1,776,097"
204810,Hunting Elephants,"4,500,000","2,300,000",2013,"2,200,000"
36576,Curse of the Pink Panther,"4,491,986","11,000,000",1983,"-6,508,014"
12311,Mutiny on the Bounty,"4,460,000","1,950,000",2035,"2,510,000"
29963,Bright Star,"4,440,055","8,500,000",2009,"-4,059,945"
592,The Conversation,"4,420,000","1,600,000",1974,"2,820,000"
82532,"Jeff, Who Lives at Home","4,417,580","10,000,000",2011,"-5,582,420"
48129,Run,"4,409,328","16,000,000",1991,"-11,590,672"
368330,Katyar Kaljat Ghusali,"4,400,000","1,500,000",2015,"2,900,000"
16172,Simply Irresistible,"4,398,989","6,000,000",1999,"-1,601,011"
25137,Beyond a Reasonable Doubt,"4,388,563","25,000,000",2009,"-20,611,437"
9700,The Lost City,"4,386,236","9,600,000",2005,"-5,213,764"
26515,Pumpkinhead,"4,385,516","3,500,000",1988,"885,516"
27017,For Me and My Gal,"4,371,000","802,000",2042,"3,569,000"
65203,The Broadway Melody,"4,358,000","379,000",2029,"3,979,000"
14425,PCU,"4,350,774","9,000,000",1994,"-4,649,226"
50204,Burke & Hare,"4,349,187","10,000,000",2010,"-5,650,813"
3090,The Treasure of the Sierra Madre,"4,307,000","3,800,000",2048,"507,000"
205017,Lootera,"4,300,000","4,100,000",2013,"200,000"
18647,One-Eyed Jacks,"4,300,000","6,000,000",2061,"-1,700,000"
42571,The Double Hour,"4,300,000","3,906,840",2009,"393,160"
5,Four Rooms,"4,300,000","4,000,000",1995,"300,000"
37495,Four Lions,"4,270,000","967,686",2010,"3,302,314"
337154,The Meddler,"4,267,218","3,200,000",2016,"1,067,218"
51917,A Whole Life Ahead,"4,250,000","5,940,000",2008,"-1,690,000"
34341,Men with Brooms,"4,245,870","7,500,000",2002,"-3,254,130"
43933,Monsters,"4,242,978","500,000",2010,"3,742,978"
191714,The Lunchbox,"4,235,151","1,000,000",2013,"3,235,151"
382614,The Book of Henry,"4,219,536","10,000,000",2017,"-5,780,464"
9781,Detroit Rock City,"4,217,115","6,500,000",1999,"-2,282,885"
43212,My Dear Desperado,"4,214,668","800,000",2010,"3,414,668"
270010,A Hologram for the King,"4,212,494","30,000,000",2016,"-25,787,506"
347031,Swiss Army Man,"4,210,454","3,000,000",2016,"1,210,454"
28284,Parrish,"4,200,000","1,500,000",2061,"2,700,000"
37460,Raavan,"4,200,000","4,500,000",2010,"-300,000"
12663,Red Scorpion,"4,192,440","16,000,000",1988,"-11,807,560"
50035,Lovely & Amazing,"4,186,931","250,000",2001,"3,936,931"
1923,Twin Peaks: Fire Walk with Me,"4,160,851","10,000,000",1992,"-5,839,149"
46146,Troll Hunter,"4,159,678","3,500,000",2010,"659,678"
6552,Idle Hands,"4,152,230","25,000,000",1999,"-20,847,770"
28005,Kama Sutra - A Tale of Love,"4,109,095","3,000,000",1996,"1,109,095"
94329,The Raid,"4,105,187","1,100,000",2011,"3,005,187"
393519,Raw,"4,100,000","3,500,000",2016,"600,000"
39256,Godzilla 1985,"4,100,000","2,000,000",1984,"2,100,000"
336004,Heist,"4,100,000","8,900,000",2015,"-4,800,000"
61400,Thank You,"4,100,000","13,100,000",2011,"-9,000,000"
117691,Gangs of Wasseypur,"4,100,000","1,400,000",2012,"2,700,000"
17532,S. Darko,"4,100,000","4,000,000",2009,"100,000"
14752,Dil Chahta Hai,"4,099,000","2,079,000",2001,"2,020,000"
402298,Denial,"4,073,489","10,000,000",2016,"-5,926,511"
11645,Ran,"4,069,653","11,500,000",1985,"-7,430,347"
30973,The Visual Bible: The Gospel of John,"4,069,090","10,000,000",2003,"-5,930,910"
9067,Tank Girl,"4,064,495","25,000,000",1995,"-20,935,505"
13996,Bottle Shock,"4,040,588","5,000,000",2008,"-959,412"
84332,Safety Not Guaranteed,"4,007,792","750,000",2012,"3,257,792"
3902,I'm Not There.,"4,001,121","20,000,000",2007,"-15,998,879"
430,"One, Two, Three","4,000,000","3,000,000",2061,"1,000,000"
38925,The Lords of Flatbush,"4,000,000","160,000",1974,"3,840,000"
43839,Alexander's Ragtime Band,"4,000,000","2,000,000",2038,"2,000,000"
19183,The Derby Stallion,"4,000,000","750,000",2005,"3,250,000"
11129,Human Traffic,"4,000,000","600,000",1999,"3,400,000"
252,Willy Wonka & the Chocolate Factory,"4,000,000","3,000,000",1971,"1,000,000"
12628,Playing God,"4,000,000","12,000,000",1997,"-8,000,000"
28172,Blood Feast,"4,000,000","24,500",2063,"3,975,500"
25508,Cat People,"4,000,000","134,000",2042,"3,866,000"
54648,The Pebble and the Penguin,"3,983,912","28,000,000",1995,"-24,016,088"
10907,The Adventures of Robin Hood,"3,981,000","2,033,000",2038,"1,948,000"
825,Playing by Heart,"3,970,078","20,000,000",1998,"-16,029,922"
59678,Attack the Block,"3,964,682","14,350,531",2011,"-10,385,849"
27323,Joysticks,"3,952,448","300,000",1983,"3,652,448"
63838,Mechenosets,"3,919,731","5,000,000",2006,"-1,080,269"
9270,Brick,"3,919,254","475,000",2005,"3,444,254"
2210,Earth Girls Are Easy,"3,916,303","10,000,000",1988,"-6,083,697"
30194,The Manhattan Project,"3,900,000","18,000,000",1986,"-14,100,000"
1555,The Spanish Apartment,"3,897,799","5,300,000",2002,"-1,402,201"
100,"Lock, Stock and Two Smoking Barrels","3,897,569","1,350,000",1998,"2,547,569"
291328,Rules Don't Apply,"3,885,342","25,000,000",2016,"-21,114,658"
56601,The Perfect Game,"3,878,993","12,500,000",2010,"-8,621,007"
50530,The New Year's Rate Plan,"3,877,492","3,200,000",2008,"677,492"
63943,West Is West,"3,867,000","3,837,625",2010,"29,375"
11847,The Accidental Spy,"3,849,941","25,697,387",2001,"-21,847,446"
9958,Trailer Park Boys: The Movie,"3,833,507","5,000,000",2006,"-1,166,493"
13973,Choke,"3,830,137","3,000,000",2008,"830,137"
10127,Critters 2,"3,813,293","4,500,000",1988,"-686,707"
14554,Bad Day at Black Rock,"3,788,000","1,271,000",2055,"2,517,000"
13245,Atanarjuat: The Fast Runner,"3,786,801","1,934,000",2002,"1,852,801"
31225,Paris is Burning,"3,779,620","500,000",1990,"3,279,620"
382322,Batman: The Killing Joke,"3,775,000","3,500,000",2016,"275,000"
57521,Black Bread,"3,770,657","6,000,000",2010,"-2,229,343"
13509,The Monster Squad,"3,769,990","12,000,000",1987,"-8,230,010"
9393,Before the Fall,"3,764,219","4,500,000",2004,"-735,781"
47942,When Time Ran Out...,"3,763,988","20,000,000",1980,"-16,236,012"
255343,Escobar: Paradise Lost,"3,758,328","17,000,000",2014,"-13,241,672"
34376,Mannequin Two: On the Move,"3,752,426","13,000,000",1991,"-9,247,574"
14226,Riding Alone for Thousands of Miles,"3,752,325","7,500,000",2005,"-3,747,675"
15723,The Big Kahuna,"3,728,888","7,000,000",2000,"-3,271,112"
314385,By the Sea,"3,727,746","10,000,000",2015,"-6,272,254"
47898,The Gun in Betty Lou's Handbag,"3,721,911","13,000,000",1992,"-9,278,089"
140818,Ragnarok,"3,721,345","6,500,000",2013,"-2,778,655"
11837,Watership Down,"3,713,768","1,000,000",1978,"2,713,768"
37656,Hooked on the Game,"3,704,408","3,500,000",2009,"204,408"
73499,The Double,"3,696,232","17,000,000",2011,"-13,303,768"
638,Lost Highway,"3,675,201","15,000,000",1997,"-11,324,799"
73567,Killer Joe,"3,665,069","10,000,000",2011,"-6,334,931"
26198,The Keep,"3,661,757","6,000,000",1983,"-2,338,243"
35080,The Cat's Meow,"3,646,994","7,000,000",2001,"-3,353,006"
169209,Empire State,"3,639,345","11,000,000",2013,"-7,360,655"
123377,Pieta,"3,623,330","103,000",2012,"3,520,330"
318781,Colonia,"3,621,046","14,000,000",2016,"-10,378,954"
36419,After.Life,"3,606,395","4,500,000",2010,"-893,605"
443319,Phoenix Forgotten,"3,600,000","2,800,000",2017,"800,000"
19051,The New Adventures of Pippi Longstocking,"3,569,939","5,000,000",1988,"-1,430,061"
24662,Cats Don't Dance,"3,566,637","32,000,000",1997,"-28,433,363"
129139,The To Do List,"3,566,225","1,500,000",2013,"2,066,225"
334521,Free Fire,"3,565,109","10,000,000",2017,"-6,434,891"
31011,Mr. Nobody,"3,547,209","47,000,000",2009,"-43,452,791"
60420,Like Crazy,"3,542,353","250,000",2011,"3,292,353"
10185,The Midnight Meat Train,"3,533,227","15,000,000",2008,"-11,466,773"
1392,Born into Brothels,"3,515,061","350,000",2004,"3,165,061"
376290,Miss Sloane,"3,500,605","13,000,000",2016,"-9,499,395"
19703,A Wednesday!,"3,500,000","1,400,000",2008,"2,100,000"
10017,The Wraith,"3,500,000","2,700,000",1986,"800,000"
265177,Mommy,"3,494,070","4,900,000",2014,"-1,405,930"
177494,Veronica Mars,"3,485,127","6,000,000",2014,"-2,514,873"
10935,Heaven's Gate,"3,484,331","44,000,000",1980,"-40,515,669"
10132,Talk Radio,"3,468,572","4,000,000",1988,"-531,428"
33534,Nikitich and The Dragon,"3,468,423","4,500,000",2006,"-1,031,577"
44147,Wild Target,"3,453,043","8,000,000",2010,"-4,546,957"
264656,The Homesman,"3,442,853","16,000,000",2014,"-12,557,147"
11042,The Barbarian Invasions,"3,432,342","8,000,000",2003,"-4,567,658"
209185,The Grand Seduction,"3,430,018","12,700,000",2014,"-9,269,982"
127517,Disconnect,"3,428,048","10,000,000",2012,"-6,571,952"
23730,C.H.U.D.,"3,412,497","1,250,000",1984,"2,162,497"
295699,Everybody Wants Some!!,"3,400,278","10,000,000",2016,"-6,599,722"
234212,Demonic,"3,387,000","3,000,000",2015,"387,000"
413543,Dear Zindagi,"3,376,375","4,300,000",2016,"-923,625"
32147,Starchaser: The Legend of Orin,"3,360,800","15,000,000",1985,"-11,639,200"
28000,Somebody Up There Likes Me,"3,360,000","1,920,000",2056,"1,440,000"
36046,The Work and the Glory,"3,347,647","7,500,000",2004,"-4,152,353"
368940,Robinson Crusoe,"3,342,697","13,500,000",2016,"-10,157,303"
9828,Unknown,"3,338,228","3,700,000",2006,"-361,772"
84329,Robot & Frank,"3,325,038","2,500,000",2012,"825,038"
181283,Child 44,"3,324,330","50,000,000",2015,"-46,675,670"
353569,Table 19,"3,305,592","5,000,000",2017,"-1,694,408"
81,Nausicaä of the Valley of the Wind,"3,301,446","1,000,000",1984,"2,301,446"
15797,Only the Strong,"3,283,371","6,000,000",1993,"-2,716,629"
2088,Romeo Is Bleeding,"3,275,585","11,500,000",1993,"-8,224,415"
10217,The Sweet Hereafter,"3,263,585","5,000,000",1997,"-1,736,415"
39045,Pinocchio and the Emperor of the Night,"3,261,638","8,000,000",1987,"-4,738,362"
994,Straw Dogs,"3,251,794","2,200,000",1971,"1,051,794"
19623,Drona,"3,250,000","15,000,000",2008,"-11,750,000"
830,Forbidden Planet,"3,250,000","1,900,000",2056,"1,350,000"
286372,Treehouse,"3,250,000","3,250,000",2014,0
10937,Barfly,"3,221,568","3,000,000",1987,"221,568"
473,Pi,"3,221,152","60,000",1998,"3,161,152"
313922,Green Room,"3,220,371","5,000,000",2016,"-1,779,629"
56812,The Last Circus,"3,218,666","7,000,000",2010,"-3,781,334"
3080,Top Hat,"3,202,000","609,000",2035,"2,593,000"
144,Wings of Desire,"3,200,000","2,500,000",1987,"700,000"
65212,The Silver Chalice,"3,200,000","4,500,000",2054,"-1,300,000"
26039,Point Blank,"3,200,000","2,500,000",2067,"700,000"
84355,Your Sister's Sister,"3,200,000","125,000",2011,"3,075,000"
10388,The Limey,"3,193,102","10,000,000",1999,"-6,806,898"
39473,Silent Fall,"3,180,674","30,000,000",1994,"-26,819,326"
291,Riding Giants,"3,166,000","2,600,000",2004,"566,000"
2292,Clerks,"3,151,130","27,000",1994,"3,124,130"
10362,Two Lovers,"3,148,182","12,000,000",2008,"-8,851,818"
62046,Flypaper,"3,142,154","5,000,000",2011,"-1,857,846"
24924,Night of the Demons,"3,109,904","1,200,000",1988,"1,909,904"
21905,Shabd,"3,100,000","2,500,000",2005,"600,000"
898,Birdman of Alcatraz,"3,100,000","2,650,000",2062,"450,000"
64720,Take Shelter,"3,099,314","5,000,000",2011,"-1,900,686"
18892,Jawbreaker,"3,076,820","3,000,000",1999,"76,820"
33157,Waterloo,"3,052,000","25,000,000",1970,"-21,948,000"
1024,Heavenly Creatures,"3,049,135","5,000,000",1994,"-1,950,865"
42296,Catfish,"3,045,943","30,000",2010,"3,015,943"
321,Mambo Italiano,"3,031,801","4,361,898",2003,"-1,330,097"
253414,Rock the Kasbah,"3,020,664","15,000,000",2015,"-11,979,336"
40507,Original Gangstas,"3,014,000","4,800,000",1996,"-1,786,000"
549,Basquiat,"3,011,195","2,962,051",1996,"49,144"
75531,Isn't She Great,"3,003,296","36,000,000",2000,"-32,996,704"
206487,Predestination,"3,000,000","5,500,000",2014,"-2,500,000"
203,Mean Streets,"3,000,000","500,000",1973,"2,500,000"
11815,The Fly,"3,000,000","700,000",2058,"2,300,000"
49158,Tentacles,"3,000,000","750,000",1977,"2,250,000"
15919,Marty,"3,000,000","343,000",2055,"2,657,000"
27873,Battletruck,"3,000,000","1,000,000",1982,"2,000,000"
521,Dial M for Murder,"3,000,000","1,400,000",2054,"1,600,000"
37347,Fort Apache,"3,000,000","2,500,000",2048,"500,000"
40973,Myra Breckinridge,"3,000,000","5,000,000",1970,"-2,000,000"
27586,The Runaways,"2,995,811","10,000,000",2010,"-7,004,189"
376869,Neerja,"2,978,994","10,721,568",2016,"-7,742,574"
157360,In a World...,"2,963,902","1,000,000",2013,"1,963,902"
35032,The Pirate,"2,956,000","3,700,000",2048,"-744,000"
15568,Gracie,"2,955,039","9,000,000",2007,"-6,044,961"
17058,Scarlet Street,"2,948,386","1,202,007",2045,"1,746,379"
38665,The Legend of the Lone Ranger,"2,945,600","18,000,000",1981,"-15,054,400"
13537,Shattered Glass,"2,944,752","6,000,000",2003,"-3,055,248"
64802,Love! Valour! Compassion!,"2,900,000","2,000,000",1997,"900,000"
13990,The Wackness,"2,899,975","6,000,000",2008,"-3,100,025"
39141,Tadpole,"2,891,288","150,000",2002,"2,741,288"
176124,Home Run,"2,861,020","1,200,000",2013,"1,661,020"
1946,eXistenZ,"2,856,712","15,000,000",1999,"-12,143,288"
13064,Airborne,"2,850,263","2,600,000",1993,"250,263"
34456,I'm No Angel,"2,850,000","225,000",2033,"2,625,000"
3877,Things We Lost in the Fire,"2,849,142","16,000,000",2007,"-13,150,858"
29244,3 Godfathers,"2,841,000","1,243,000",2048,"1,598,000"
63020,The Perez Family,"2,832,826","11,000,000",1995,"-8,167,174"
14924,Sid & Nancy,"2,826,523","4,000,000",1986,"-1,173,477"
25461,Raising Victor Vargas,"2,816,116","800,000",2002,"2,016,116"
13888,Return to the Blue Lagoon,"2,807,854","11,000,000",1991,"-8,192,146"
10683,Happiness,"2,807,390","3,000,000",1998,"-192,610"
127501,Barfi,"2,804,874","4,437,508",2012,"-1,632,634"
331190,Captive,"2,801,508","2,000,000",2015,"801,508"
139357,Pizza,"2,800,000","240,000",2012,"2,560,000"
15979,Phoonk,"2,760,000","750,000",2008,"2,010,000"
114903,Aquí Entre Nos,"2,755,584",1,2012,"2,755,583"
130739,A Coffee in Berlin,"2,750,275","300,000",2012,"2,450,275"
43884,The Charge of the Light Brigade,"2,736,000","1,200,000",2036,"1,536,000"
19200,Shadows and Fog,"2,735,731","14,000,000",1991,"-11,264,269"
13637,Sukiyaki Western Django,"2,725,258","3,800,000",2007,"-1,074,742"
340,Everything is Illuminated,"2,697,930","7,000,000",2005,"-4,302,070"
68351,Sankofa,"2,691,899","1,000,000",1993,"1,691,899"
12616,One Night Stand,"2,642,983","24,000,000",1997,"-21,357,017"
199160,Happy Days,"2,640,850","440,141",2007,"2,200,709"
9950,Find Me Guilty,"2,636,637","13,000,000",2006,"-10,363,363"
180299,The Raid 2,"2,627,209","4,500,000",2014,"-1,872,791"
14125,Captivity,"2,626,800","17,000,000",2007,"-14,373,200"
39209,Shalako,"2,620,000","1,455,000",2068,"1,165,000"
50797,Burnt by the Sun,"2,616,503","2,800,000",1994,"-183,497"
45658,Everything Must Go,"2,614,773","5,000,000",2010,"-2,385,227"
31526,Queen Christina,"2,610,000","1,114,000",2033,"1,496,000"
20325,Swing Time,"2,600,000","886,000",2036,"1,714,000"
20770,But I'm a Cheerleader,"2,600,000","1,200,000",1999,"1,400,000"
33680,Grand Hotel,"2,594,000","700,000",2032,"1,894,000"
117553,Calendar Girl,"2,570,145","13,000,000",1993,"-10,429,855"
17347,Bride Flight,"2,556,911","6,400,000",2008,"-3,843,089"
9558,King of New York,"2,554,476","1,000,000",1990,"1,554,476"
300693,Truth,"2,541,554","9,600,000",2015,"-7,058,446"
45610,Machine Gun Preacher,"2,527,904","30,000,000",2011,"-27,472,096"
15186,Full Frontal,"2,506,446","2,000,000",2002,"506,446"
12709,Ridicule,"2,503,829","3,000,000",1996,"-496,171"
962,The Gold Rush,"2,500,000","923,000",2025,"1,577,000"
50217,From Prada to Nada,"2,500,000",93,2011,"2,499,907"
8069,Barbarella,"2,500,000","9,000,000",2068,"-6,500,000"
996,Double Indemnity,"2,500,000","927,262",2044,"1,572,738"
10098,The Kid,"2,500,000","250,000",2021,"2,250,000"
237,Young Adam,"2,500,000","6,400,000",2003,"-3,900,000"
381374,Action Hero Biju,"2,500,000","300,000",2016,"2,200,000"
1162,The Miracle Worker,"2,500,000","500,000",2062,"2,000,000"
232,Rumble Fish,"2,494,480","10,000,000",1983,"-7,505,520"
87729,Jefferson in Paris,"2,474,000","14,000,000",1995,"-11,526,000"
4997,Wonderland,"2,466,444","5,000,000",2003,"-2,533,556"
23535,Class of 1999,"2,459,895","5,200,000",1990,"-2,740,105"
11240,My Beautiful Laundrette,"2,451,545","860,000",1985,"1,591,545"
245916,Kill the Messenger,"2,450,846","5,000,000",2014,"-2,549,154"
266331,Table For Five,"2,439,705","8,000,000",1983,"-5,560,295"
46828,Son of the Pink Panther,"2,438,031","25,000,000",1993,"-22,561,969"
636,THX 1138,"2,437,000","777,000",1971,"1,660,000"
8141,You Kill Me,"2,426,851","4,000,000",2007,"-1,573,149"
20713,Farewell to the King,"2,420,917","16,000,000",1989,"-13,579,083"
190955,Blood Ties,"2,415,472","25,500,000",2013,"-23,084,528"
26147,FC Venus,"2,411,594","2,196,531",2005,"215,063"
168705,BloodRayne,"2,405,420","25,000,000",2005,"-22,594,580"
333384,Lowriders,"2,403,885","916,000",2017,"1,487,885"
31016,Sidewalks of New York,"2,402,459","1,000,000",2001,"1,402,459"
87499,The East,"2,401,510","6,500,000",2013,"-4,098,490"
368031,Friend Request,"2,400,000","9,900,000",2016,"-7,500,000"
294,Desert Hearts,"2,400,000","350,000",1985,"2,050,000"
